Action,Object Type,Object Name,Event Display Name,Object Owner,Object Description,Event Category,Tags,Event Schema Status,Event Activity,Event Hidden From Dropdowns,Event Hidden From Persona Results,Event Hidden From Pathfinder,Event Hidden From Timeline,Event Source,Event 30 Day Volume,Event 30 Day Queries,Event First Seen,Event Last Seen,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Visibility,Property Is Array,String Property Value Min Length,String Property Value Max Length,Number Is Integer,Number Property Value Min,Number Property Value Max,Array Unique Items,Array Min Items,Array Max Items,Enum Values,Const Value,Property Regex,Property First Seen,Property Last Seen
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"press: Amplitude Continues its Explosive Growth, Debuts on Deloitte’s 2020 Technology Fast 500 List",,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-11-19,2021-02-15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: Amplitude Expands Its Leadership Team to Meet Growing Demand for Product Analytics,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-05,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"press: Amplitude Fuels Business Growth, Delivers an Average of 655% ROI for Customers",,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-11-12,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"press: Amplitude Introduces Journeys, Industry-First Solution that Analyzes the Breadth and Depth of the Customer Journey",,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-10-14,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"press: Amplitude Launches Engage, A Behavioral Targeting Solution for Automated Campaign Personalization",,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-08-14,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: Amplitude Launches Program To Help Startups Find Product Market Fit,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-07,2021-02-08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: Amplitude names Adobe sales leader Matthew Heinz as Chief Revenue Officer,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-11-11,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"press: Amplitude Raises $15M to Deliver a New Generation of User Behavior Analytics that Helps Companies Drive Engagement, Retention and Conversion",,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,press: Amplitude Raises $50M Round Led by GIC to Meet Surging Demand,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-05-21,2021-09-06,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: Amplitude Releases Portfolio to Help Enterprise Product Leaders Grow their Digital Businesses,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2021-01-29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: Amplitude Study Finds that “N Day” Retention Metric Underestimates the Percentage of Users who Return to Apps by a Factor of 3.5X,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2021-02-14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,press: Amplitude Welcomes Erica Schultz to its Board of Directors,,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2021-01-13,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: click card,,naoto.yamaura@amplitude.com,person clicks a card on /press,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2021-02-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,title,title of press release or mention,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,url,URL of press release/mention (can be internal or external),any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
,Event,press: Die Konsequenzen der Entscheidung des EuGH zu Schrems II für Amplitude-Kunden,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,naoto.yamaura@amplitude.com,,press,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2021-02-15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,press: Jennifer Johnson Joins Amplitude as First-Ever Chief Marketing and Strategy Officer,,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-10-07,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,press: New Industry Research Finds Companies That Use Product Intelligence Are 5.5 Times More Likely to See 25%+ Growth Year over Year,,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-10-14,2021-02-14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,pricing,,naoto.yamaura@amplitude.com,pageview of /pricing,pricing,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,9,2018-06-29,2024-06-06,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] personalized,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,source,from url parameter ?ref=,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,Pricing Page Experiment,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,url,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
,Event,Pricing page: tooltip hovered,,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2021-12-14,2022-02-27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,feature name,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-12-14,2022-02-27
,,,,,,,,,,,,,,,,,,,Event Property,,plan name,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-12-14,2022-02-27
,,,,,,,,,,,,,,,,,,,Event Property,,product,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-12-14,2022-03-17
,Event,pricing: click learn more,,naoto.yamaura@amplitude.com,user clicks one of the 'Learn more' links in the plan cards at top of /pricing,pricing,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,2,2018-07-03,2021-03-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,plan,"plan type that user clicked 'Learn more' from (Free, Growth, or Enterprise)",any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2021-03-16
,Event,pricing: click product tab,,adam.cohen@amplitude.com,,pricing,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,web,0,0,2022-11-02,2024-11-07,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Recorded,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-01,2025-06-05
,,,,,,,,,,,,,,,,,,,Event Property,,current tab,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2022-11-02,2024-11-07
,,,,,,,,,,,,,,,,,,,Event Property,,destination tab,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2022-11-02,2024-11-07
,Event,pricing: expand row,,naoto.yamaura@amplitude.com,user clicks to expand a row in the Compare Plans section,pricing,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-03,2024-02-13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,category,"name of the broader category that the row is located within (Analytics, Collaboration, Data Management, Security, Customer Success)",any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-28,2024-02-13
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,row,"name of row that was expanded (ex. ""Core analytics"", ""Behavioral and predictive reports"")",any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-28,2024-02-13
,Event,Pricing: Slider Mode Toggled,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,web,1998,0,2024-06-05,2025-06-07,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,pageUrl,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-20,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,slider value selected,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-04,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,toggle status,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-04,2025-06-07
,Event,Pricing: Slider Value Selected,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,web,8573,0,2024-06-04,2025-06-07,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,pageUrl,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-20,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,slider value selected,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-04,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,toggle status,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-04,2025-06-07
IGNORE,Event,primary-event,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2025-05-30,2025-05-30,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,flag_key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-30,2025-05-30
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,test_num,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-30,2025-05-30
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,variant,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-01-24,2025-06-04
,Event,Product Intelligence Hub,,naoto.yamaura@amplitude.com,,company pages,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-06-26,2024-08-24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,Product Summit home,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,Product Summit LP,,naoto.yamaura@amplitude.com,,events,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-04-11,2021-03-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,Product Summit LP: click link,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,link title,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2021-02-16
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,url,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
,Event,Product Summit NAMER Recordings,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
IGNORE,Event,Product Summit Registration LP,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,product-experience,,naoto.yamaura@amplitude.com,,product pages,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-07-22,2021-08-31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,product-summit-2020,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,product-summit-emea-reg,,naoto.yamaura@amplitude.com,,events,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-04-17,2021-02-11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,product-summit-namer-reg,,naoto.yamaura@amplitude.com,,events,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-04-16,2021-02-11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,product: accounts,,naoto.yamaura@amplitude.com,pageview,product pages,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-06-30,2021-04-28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] audienceSegment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] experienceName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
,,,,,,,,,,,,,,,,,,,Event Property,,[mutiny] impressionType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-08-07,2020-07-22
